"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","sumNA","VQ_ratio"
4535,1978,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Independent",0,"No","Yes","No","No","Yes","Yes","Private","Yes","Yes","Yes","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","No","No","Idealist","No","No","Cool headed","Odd hours","No","Right","No","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","No","Yes","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Space","No","Online","No","No","No","Yes","Grrr people","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Own","Optimist","Dad","Yes","No","No","No","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",27,77,0.247706422018349
4536,1959,"Female","$25,001 - $50,000","Married (w/kids)","Bachelor's Degree","Democrat",0,"No","No","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","No","No","No","Yes","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","Yes","Yes","A.M.","No","Start","Yes","No","Me","No","No","No","No","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","Own","Optimist","Dad","No","Yes","Yes","No","Check!","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Yes",101,0,0.926605504587156
4538,1995,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Republican",0,"No","No","No","No","Yes","Yes","Public","Yes","No","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Right","No","No","No","No","P.M.","Yes","Start","Yes","Yes","Me","No","No","No","No","No","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Grrr people","No","No","No","No","No","No","No","Yes","No","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Only-child","No","Yes","No",82,19,0.752293577981651
4539,1983,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat",0,"Yes","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","Yes","No","Yes","No","No","TMI","No","Yes","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",73,33,0.669724770642202
4540,1993,"Female","under $25,000","Single (no kids)","Current K-12","Democrat",0,"Yes","No","Yes","No","Yes","No","Public","No","No","Yes","No","No","Yes","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","Hot headed","Odd hours","Yes","Happy","Yes","No","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","No","No","No","No","TMI","Yes","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","No","Yes","Yes","Grrr people","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Nope","No","No","No","No","Yes","No","Yes","No","No","Yes",24,79,0.220183486238532
4541,1995,"Female","over $150,000","Single (no kids)","Current K-12","Libertarian",0,"Yes","Yes","No","No","No","Yes","Public","No","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","No","Receiving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","No","No","No","P.M.","Yes","Start","Yes","No","Me","No","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","No","Yes","Grrr people","No","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Own","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",68,33,0.623853211009174
4545,1981,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","No","No","Yes","No","No","Public","No","Yes","No","No","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","No","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","Yes","No","Mysterious","No","No","Tunes","People","Yes","No","No","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Dad","Yes","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",87,14,0.798165137614679
4548,1993,"Female","under $25,000","Single (no kids)","Current Undergraduate","Independent",1,"No","Yes","Yes","No","Yes","Yes","Public","No","Yes","Yes","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","No","No","Idealist","Yes","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","No","No","No","Yes","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","No","Yes","No","Grrr people","No","No","No","Yes","No","No","Yes","No","Yes","No","No","Yes","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",100,3,0.917431192660551
4550,1991,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican",0,"Yes","No","Yes","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","No","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","No","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","No","Yes","Yes","Grrr people","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Rent","Pessimist","Dad","No","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",48,53,0.440366972477064
4551,1976,"Male","$50,000 - $74,999","Married (w/kids)","High School Diploma","Democrat",0,"No","No","No","Yes","Yes","No","Public","No","No","No","No","Yes","No","Yes","Art","Study first","Yes","Yes","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","TMI","No","No","Talk","People","Yes","Yes","No","Yes","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","Yes","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Rent","Optimist","Dad","Yes","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",80,21,0.73394495412844
4553,1992,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican",1,"Yes","No","No","No","Yes","No","Public","No","No","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","No","No","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","Start","No","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","Online","Yes","Yes","Yes","No","Grrr people","No","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","Yes","Yes","Nope","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No",46,56,0.422018348623853
4554,1996,"Male","under $25,000","Single (no kids)","Current K-12","Independent",1,"Yes","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","No","Yes","No","Science","Try first","No","Yes","No","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","No","No","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","No","TMI","Yes","No","Tunes","People","No","No","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Socialize","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Nope","Yes","No","No","No","No","Yes","Yes","No","No","Yes",36,68,0.330275229357798
4555,1951,"Female","$25,001 - $50,000","Married (w/kids)","Associate's Degree","Independent",0,"Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","Yes","No","Idealist","Yes","Yes","Hot headed","Odd hours","No","Happy","No","No","No","No","A.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","No","No","No","TMI","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","No","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Socialize","No","In-person","Yes","Yes","Yes","No","Grrr people","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Own","Pessimist","Mom","No","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",44,57,0.403669724770642
4559,1976,"Male","over $150,000","Married (w/kids)","Master's Degree","Democrat",1,"No","Yes","No","Yes","No","No","Private","No","Yes","No","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","No","Idealist","Yes","Yes","Cool headed","Standard hours","No","Happy","No","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","No","No","Yes","No","TMI","No","Yes","Talk","People","Yes","Yes","No","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","No","Yes","Yay people!","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Own","Optimist","Mom","Yes","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",62,39,0.568807339449541
4560,1999,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Libertarian",1,"No","Yes","No","No","No","Yes","Public","No","No","Yes","No","Yes","No","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","Yes","P.M.","Yes","End","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","No","No","Tunes","People","Yes","No","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Own","Optimist","Mom","No","No","No","Yes","Nope","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",68,33,0.623853211009174
4561,1994,"Male","over $150,000","Single (no kids)","Current Undergraduate","Republican",1,"No","No","No","No","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","Yes","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","Yes","Online","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","No","No","Yes","Yes","No","No","Yes",68,33,0.623853211009174
4563,1995,"Male","under $25,000","Single (no kids)","Current Undergraduate","Other",1,"Yes","Yes","No","No","Yes","No","Public","No","Yes","Yes","No","Yes","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","No","No","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","Yes","Yes","TMI","Yes","No","Tunes","People","No","No","No","Yes","No","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Own","Optimist","Mom","Yes","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",101,2,0.926605504587156
4564,1991,"Male","under $25,000","Single (no kids)","Current Undergraduate","Libertarian",0,"No","Yes","No","No","No","Yes","Public","Yes","Yes","No","No","No","No","Yes","Science","Study first","No","Yes","No","No","Giving","No","No","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","No","TMI","No","No","Talk","People","Yes","No","Yes","No","Yes","Demanding","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Rent","Pessimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",101,0,0.926605504587156
4566,1954,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Independent",1,"No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Right","No","No","Yes","No","A.M.","Yes","Start","No","Yes","Me","No","No","Yes","No","No","TMI","Yes","No","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","Online","Yes","Yes","No","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",60,42,0.55045871559633
4567,1960,"Male","$50,000 - $74,999","Married (w/kids)","High School Diploma","Independent",1,"Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","No","No","Mysterious","No","No","Talk","People","Yes","No","No","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","In-person","Yes","Yes","Yes","No","Yay people!","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",99,2,0.908256880733945
4570,1943,"Male","$75,000 - $100,000","Married (no kids)","Master's Degree","Independent",1,"No","No","No","No","No","Yes","Public","Yes","Yes","No","No","No","Yes","Yes","Art","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","No","Yes","Mysterious","No","No","Talk","Technology","Yes","No","Yes","No","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","No","No","No","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Only-child","Yes","Yes","Yes",81,20,0.743119266055046
4571,1986,"Female","$75,000 - $100,000","Married (no kids)","Master's Degree","Independent",1,"No","No","No","Yes","No","No","Public","Yes","Yes","No","No","No","No","Yes","Science","Study first","No","No","Yes","Yes","Receiving","No","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","TMI","No","No","Talk","Technology","Yes","No","Yes","No","Yes","Demanding","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Rent","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",72,29,0.660550458715596
4573,1959,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Independent",0,"No","No","No","Yes","No","Yes","Public","No","Yes","Yes","No","Yes","No","Yes","Science","Study first","Yes","No","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","No","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","No","No","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Rent","Optimist","Dad","Yes","Yes","No","No","Check!","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No",98,7,0.899082568807339
4574,1959,"Female","$50,000 - $74,999","Single (no kids)","Current Undergraduate","Independent",1,"Yes","Yes","No","Yes","No","No","Private","Yes","Yes","No","No","Yes","Yes","Yes","Art","Study first","No","No","Yes","Yes","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Me","No","No","No","Yes","No","Mysterious","No","Yes","Talk","Technology","Yes","No","Yes","No","Yes","Demanding","Yes","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","Yes","No","No","Yes","No","No","No","Yes","No","No","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","Check!","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No",97,4,0.889908256880734
