"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","sumNA","VQ_ratio"
3371,1981,"Male","over $150,000","Married (w/kids)","Master's Degree","Republican","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","No","Receiving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","Yes","P.M.","No","End","Yes","Yes","Me","Yes","Yes","Yes","Yes","No","TMI","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","No","Yay people!","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes",101,0,0.926605504587156
3372,1980,"Female","$75,000 - $100,000","Married (w/kids)","Associate's Degree","Other","No","No","No","Yes","No","Yes","Public","Yes","No","No","Yes","Yes","No","Yes","Art","Try first","No","No","Yes","Yes","Giving","No","No","Pragmatist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","Technology","Yes","No","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",70,32,0.642201834862385
3385,1998,"Male","under $25,000","Single (no kids)","Current K-12","Republican","Yes","Yes","No","No","No","No","Public","No","No","No","No","Yes","No","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Hot headed","Standard hours","No","Right","No","No","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","Yes","Mysterious","No","No","Talk","People","Yes","Yes","Yes","No","No","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","No","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",27,75,0.247706422018349
3389,1994,"Male","under $25,000","Single (no kids)","Current Undergraduate","Libertarian","Yes","No","No","No","Yes","Yes","Private","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Study first","No","No","Yes","Yes","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","No","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Rent","Optimist","Dad","No","No","No","Yes","Nope","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No",100,2,0.917431192660551
3390,1985,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Democrat","Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","Yes","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","No","Yes","Me","Yes","No","Yes","No","No","TMI","Yes","Yes","Talk","People","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","No","Grrr people","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","Rent","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes",101,0,0.926605504587156
3392,1984,"Female","$25,001 - $50,000","Single (no kids)","Associate's Degree","Republican","No","No","No","Yes","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","No","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","No","No","TMI","No","No","Tunes","People","Yes","No","Yes","Yes","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","Own","Pessimist","Dad","Yes","No","No","Yes","Nope","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No",96,6,0.880733944954128
3393,1952,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Independent","No","Yes","No","Yes","Yes","No","Public","No","Yes","No","No","Yes","No","Yes","Art","Study first","No","No","No","No","Receiving","Yes","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","Yes","No","No","Yes","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","No","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Own","Pessimist","Dad","No","Yes","No","No","Check!","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No",96,5,0.880733944954128
3394,1998,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Independent","Yes","No","Yes","No","No","No","Public","No","No","Yes","No","No","Yes","Yes","Science","Study first","No","No","No","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","No","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","No","No","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Mom","No","No","No","Yes","Nope","No","No","No","No","Yes","Yes","Only-child","Yes","No","Yes",99,2,0.908256880733945
3396,1993,"Male","under $25,000","Single (no kids)","Current Undergraduate","Democrat","Yes","Yes","No","No","Yes","Yes","Private","No","Yes","No","Yes","Yes","Yes","No","Art","Study first","No","Yes","Yes","No","Receiving","No","No","Idealist","Yes","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","Yes","Demanding","Yes","Mac","Yes","Risk-friendly","No","Umm...","Yes","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Rent","Optimist","Mom","No","No","No","Yes","Nope","No","Yes","Yes","Yes","Yes","No","Only-child","Yes","Yes","Yes",61,40,0.559633027522936
3412,1964,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","Yes","No","No","Yes","No","No","Public","No","Yes","Yes","Yes","Yes","No","Yes","Art","Try first","No","No","No","No","Receiving","Yes","No","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","No","Yes","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","Yes","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Rent","Optimist","Mom","Yes","No","Yes","Yes","Check!","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes",97,4,0.889908256880734
3413,1970,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican","No","No","Yes","Yes","Yes","Yes","Private","No","No","Yes","No","No","No","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","Yes","Right","Yes","Yes","Yes","No","A.M.","Yes","Start","No","No","Circumstances","Yes","No","No","Yes","Yes","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","No","No","Yes","Grrr people","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",41,60,0.376146788990826
3420,1983,"Female","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Independent","Yes","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Art","Try first","No","No","No","Yes","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","No","No","Yes","A.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","Yes","Yes","No","No","No","Supportive","No","PC","No","Cautious","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Rent","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",100,1,0.917431192660551
3425,1996,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat","No","Yes","No","No","No","Yes","Public","Yes","Yes","Yes","Yes","No","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","Yes","No","No","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","No","No","Yes","Demanding","No","Mac","No","Risk-friendly","Yes","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Rent","Pessimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","No","Yes",60,43,0.55045871559633
3427,1956,"Male","over $150,000","Married (w/kids)","Master's Degree","Republican","No","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","Yes","Mysterious","No","Yes","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",88,13,0.807339449541284
3430,1991,"Female","under $25,000","Single (no kids)","High School Diploma","Democrat","Yes","Yes","No","Yes","Yes","No","Private","Yes","No","No","No","No","No","Yes","Science","Study first","No","No","Yes","Yes","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","No","Supportive","Yes","PC","No","Cautious","Yes","Umm...","No","Space","No","In-person","No","No","No","Yes","Grrr people","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",37,65,0.339449541284404
3432,1982,"Male","$75,000 - $100,000","Married (w/kids)","Associate's Degree","Independent","Yes","No","No","Yes","No","No","Public","No","No","No","No","No","No","Yes","Science","Study first","No","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Odd hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","No","Yes","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","No","No","No","Yes","Grrr people","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","Own","Optimist","Dad","Yes","Yes","Yes","No","Nope","Yes","No","No","Yes","No","No","Yes","No","No","No",101,0,0.926605504587156
3433,1970,"Female","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Democrat","No","No","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","Yes","P.M.","No","Start","Yes","No","Me","Yes","Yes","Yes","No","Yes","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","No","Space","No","In-person","No","Yes","No","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",67,35,0.614678899082569
3434,1942,"Female","under $25,000","Single (no kids)","High School Diploma","Republican","No","No","No","No","No","No","Public","No","No","No","No","No","No","Yes","Science","Study first","No","No","No","Yes","Giving","Yes","No","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","No","No","Mysterious","No","Yes","Talk","Technology","Yes","No","Yes","No","No","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Space","Yes","Online","No","Yes","Yes","Yes","Grrr people","No","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Own","Optimist","Mom","Yes","Yes","No","No","Check!","Yes","Yes","Yes","Yes","Yes","No","Only-child","No","Yes","No",97,4,0.889908256880734
3442,1988,"Male","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Libertarian","No","Yes","No","Yes","Yes","No","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","Yes","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","No","Yes","No","Mysterious","Yes","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","No","No","Yes","Grrr people","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Own","Optimist","Dad","Yes","Yes","No","Yes","Nope","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",60,41,0.55045871559633
3447,1965,"Male","$50,000 - $74,999","Married (w/kids)","Bachelor's Degree","Democrat","Yes","No","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","No","Yes","No","Yes","No","TMI","No","No","Tunes","People","Yes","No","Yes","Yes","No","Demanding","Yes","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","No","Yes","Yes","Grrr people","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","No","Own","Pessimist","Mom","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",74,27,0.678899082568807
3461,1995,"Male","over $150,000","Single (no kids)","Current K-12","Independent","Yes","Yes","No","Yes","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Receiving","Yes","Yes","Idealist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","No","No","Yes","A.M.","Yes","End","No","No","Circumstances","No","Yes","No","No","Yes","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","Yes","Space","No","Online","Yes","No","No","Yes","Grrr people","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Own","Pessimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",53,49,0.486238532110092
3462,1997,"Female","$50,000 - $74,999","Single (no kids)","Current K-12","Other","No","Yes","No","No","No","No","Private","Yes","No","No","Yes","No","No","Yes","Art","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","No","No","Yes","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","Yes","Yes!","Yes","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","No","No","No","No","No","No","No","No","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",94,7,0.862385321100917
3464,1953,"Male","over $150,000","Married (w/kids)","Master's Degree","Independent","No","Yes","No","No","Yes","Yes","Public","No","No","No","No","Yes","Yes","No","Science","Try first","No","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","No","Right","No","Yes","Yes","No","A.M.","No","Start","Yes","Yes","Me","Yes","No","Yes","Yes","No","Mysterious","Yes","No","Talk","Technology","Yes","No","Yes","No","Yes","Demanding","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Socialize","No","In-person","No","No","Yes","No","Grrr people","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Own","Pessimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","No","No","Yes",87,14,0.798165137614679
3471,1989,"Male","over $150,000","Domestic Partners (no kids)","Current Undergraduate","Libertarian","No","Yes","No","No","No","No","Public","No","Yes","No","No","Yes","Yes","No","Science","Study first","Yes","Yes","Yes","No","Giving","No","Yes","Pragmatist","Yes","No","Cool headed","Odd hours","Yes","Happy","Yes","No","Yes","Yes","A.M.","Yes","End","Yes","No","Circumstances","Yes","No","No","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",99,2,0.908256880733945
